masegong,6
masela,6
maseleng,6
maseme,6
masemo,6
masetlapelo,6
masilo,6
masoboro,6
masogana,6
masole,6
masome,6
masomepedi,6
masoto,6
maswafo,6
maswanedi,6
maswao,6
maswaodikga,6
Maswatse,6
maswi,6
maswika,6
maswikana,6
matamo,6
Matebele,6
matepe,6
matete,6
mathaithai,6
mathaka,6
mathapama,6
mathari,6
mathata,6
mathateng,6
mathoko,6
mathokong,6
mathomo,6
mathomothomo,6
mathopsa,6
Mathosa,6
mathuding,6
mathumasa,6
matlakala,6
matlakala,6
matlalo,6
matlapa,6
matlotlo,6
matolo,6
matona,6
matsaka,6
matsato,6
matsatsi,6
matsatsing,6
matseno,6
Matshe,9
matshwenyego,6
matsoba,6
matsogo,6
matsogong,6
matswalo,6
matswalo,6
matswele,6
mawatle,6
Mazulu,6
meago,4
mebala,4
mebalabala,4
mebele,4
mebila,4
mebileng,4
mebolelwana,4
meboto,4
mebotoro,4
mebuso,4
medimo,4
mediriso,4
mediro,4
medirong,4
medu,4
medumo,4
meedi,4
meeno,4
meepo,4
meepong,4
meeta,4
meetlwa,4
meetse,6
mefago,4
megabaru,4
megokgo,4
megono,4
megopo,4
megopolo,4
mehla,4
mehlala,4
mehlaleng,4
mehlamu,4
mehlape,4
mehlare,4
mehlasana,4
mehleng,4
mehlolo,4
mehola,4
mehuta,4
mehutahuta,4
Mei,9
mejako,4
mekgatlo,4
mekgolokwane,4
mekgosi,4
mekgwa,4
mekhuri,3
melaetsa,4
melala,4
melamo,4
melao,4
melapong,4
melato,4
melawana,4
meleko,4
mello,4
mellwane,4
melodi,4
meloko,4
melomo,4
melomong,4
menagano,4
mengwaga,4
mengwageng,4
mengwako,4
meno,6
menwana,4
menyanya,4
meokgo,4
meoya,4
mephato,4
mephodisa,6
meputso,4
merafe,4
meragelo,4
merako,4
merara,4
mere,4
mereba,4
merero,4
mererong,4
meriri,4
meriti,4
merogo,4
meropa,4
merwalo,4
mesasa,4
mesaseng,4
mesebe,4
mesela,4
meselana,4
mesepelo,4
mesi,4
mesifa,4
mesito,4
meso,4
mesogofela,4
mesomo,4
mesomong,4
metara,9
methaladi,4
methalotheto,4
metheo,4
methepa,4
methopo,4
metlae,4
metsana,4
metse,4
metseng,4
metshelo,4
metshene,4
metsotso,4
milione,9
minerale,9
mma,1a
Mma.,1
mmadi,1
mmaditsela,1a
mmago,1a
mmagwe,1a
mmakgonthe,1a
mmala,3
mmalwa,3
mmalwanyana,3
mmane,1a
mmasepala,3
mmasepala,1a
mmatswale,1a
mme,1a
mmele,3
mmila,3
mmino,3
mmogedi,1
mmolai,1
mmoledi,1
mmolediswa,1
mmolelo,3
mmolelwana,3
mmopi,1
mmotlana,1
mmoto,3
mmotoro,3
mmu,3
mmusi,1
mmuso,3
mmusogae,3
mmutla,3
Mna.,1
moabi,1
Moafrika-Borwa,1
moagi,1
moagisani,1
moago,3
moahlodi,1
moakanyetso,3
moanegi,1
moanegwa,1
moanegwathwadi,1
mobu,3
modiidi,1
modimo,3
Modimo,1
modimo,1
modiradibe,1
modirakgopelo,1
modiredi,1
modiri,1
modirisi,1
modiriso,3
modirisohlaodi,3
modirisopeelano,3
modirisopego,3
modirisotaelo,3
modirisotatelano,3
modiro,3
modisi,1
moditi,1
modu,3
modudi,1
modulasetulo,1
modumedi,1
modumo,3
moebangedi,1
moedi,3
moela,3
moelamoya,3
moemedi,1
moeng,1
moeno,3
moepo,3
moeta,3
moetapele,1
moeti,1
mofelegetsi,1
mofepi,1
mofeti,1
mofsa,1
mogadibo,1
mogala,3
mogale,1
mogatsa,1
mogatsagwe,1
mogatsaka,1
mogobo,3
mogofe,3
mogoga,3
mogokgo,3
mogolle,1
mogolo,3
mogolo,3
mogolo,1
mogologolo,1
mogolwagwe,1
mogoma,3
mogopo,3
mogopolo,3
mogweagwe,1
mogwera,1
mogwerake,1
mohla,3
mohlaba,3
mohlabani,1
mohlabeledi,1
mohlagare,3
mohlagase,3
mohlahlobi,1
mohlako,3
mohlakodi,1
mohlala,3
mohlanka,1
mohlankedi,1
mohlape,3
mohlapetsi,1
mohlare,3
mohlasana,3
mohlodi,1
mohloki,1
mohlokomedi,1
mohlolo,3
mohlolo,1
mohlologadi,1
mohlomphegi,1
mohlotlo,3
mohlwa,3
mohola,3
mohu,1
mohumagadi,1
mohumi,1
mohuta,3
mohwelere,3
Moindia,1
moisa,1
moithuti,1
mojako,3
Mojuda,1
moka,18
mokete,3
mokgahlo,3
mokgalabje,1
mokgatlo,3
mokgekolo,1
mokgethwa,1
mokgolokwane,3
mokgoma,1
mokgomana,1
mokgonyanna,1
mokgopa,3
mokgopedi,1
mokgosi,3
mokgotse,1
mokgwa,3
mokhora,3
Mokibelo,3
moko,3
mokokotlo,3
mokopa,3
mokotla,3
mokotlana,3
Mokriste,1
mokutwaneng,3
molaba,3
molaetsa,3
molala,3
molala,3
molamo,3
molamo,1
molao,3
molaodi,1
molaokakanywa,3
molaotheo,3
molapo,3
molata,1
molatedi,1
molato,3
molawana,3
molefi,1
moleko,3
molekwana,3
molemi,1
molete,3
moletlo,3
mollo,3
mollwane,3
molodi,3
moloi,1
moloki,1
moloko,3
molomo,3
molora,3
molwantshi,1
molwantshwa,1
molwetsi,1
momagano,3
mona,3
monagano,3
monamedi,1
monate,3
mong,1
monga,3
Mongaka,1
mongaka,1
mongake,1
mongangisi,1
mongangiswa,1
mongwadi,1
mongwaledi,1
mongwalelo,3
mongwalo,3
monkgo,3
monna,1
monnamogolo,1
monola,3
monwana,3
monyadi,1
monyakisisi,1
monyanya,3
mooki,1
moopedi,1
mootledi,1
mootlwa,3
mopeleto,3
mopholosi,1
moporofeta,1
mopresidente,1
moputso,3
moraba,3
morafe,3
morago,18
moragonyana,18
morako,3
moraleng,3
moraloki,1
morara,3
moratho,1
moratiwa,1
more,3
moreba,3
moreki,1
morekisi,1
Morena,1
Morena,1
morena,1
morena,1
morero,3
moreti,1
moretlwa,3
moriri,3
moriti,3
moro,3
morogo,3
moroko,3
morole,3
moromiwa,1
morongwa,1
moropa,3
morula,3
morulaganyi,1
morumo,3
morumokwano,3
moruti,1
morutisi,1
morutisigadi,1
morutiwa,1
morutwana,1
morwa,1
morw'a,1
morwagwe,1
morwalo,3
morwarragwe,1
morwarre,1
morwedi,1
morwediagwe,1
mosa,3
mosaa,1
mosadi,1
mosadimogolo,1
mosadisadi,1
mosasa,3
mosate,3
mose,3
mosebe,3
mosegare,3
moseka,3
mosela,3
moselana,3
mosemane,1
mosemanyana,1
mosenyi,1
moseo,3
mosepedi,1
mosepelo,3
mosetsana,1
mosifa,3
mosireletsi,1
mosito,3
moso,3
mosola,3
mosola,18
mosomedi,1
mosomi,1
mosomo,3
Mosotho,1
Mosupologo,3
moswana,3
Moswana,1
moswang,3
moswari,1
motato,3
mothaka,1
mothaladi,3
mothalotheto,3
motheeletsi,1
motheo,3
mothepa,3
motho,1
mothofatso,9
Mothomoso,1
mothopo,3
mothusi,1
mothwana,1
motlogolo,1
motsana,3
motse,3
motsebi,1
motseta,1
motshelo,3
motshene,3
motshitshi,3
motsofadi,1
motsoko,3
motsomi,1
Motsonga,1
motsotso,3
motswadi,1
motswako,3
motswala,1
Motswana,1
Movenda,1
moya,3
Moya o Mokgethwa,3
mpa,9
mpati,9
mphago,3
mphaka,3
mphato,3
mpherefere,3
mpho,9
mpholo,3
mphoma,3
mphufutso,3
mpsa,9
mpshe,9
musi,3
naga,9
naka,9
nakana,9
nakedi,9
nako,9
nakwana,9
naledi,9
nama,9
namana,9
namane,9
namane,9
namune,9
nare,9
nawa,9
neo,9
nepagalo,9
nepo,9
netefatso,9
ngaka,9
ngangego,9
ngangisano,9
ngata,9
ngongorego,9
ngwadiso,9
ngwaga,3
ngwagakgolo,3
ngwagola,3
ngwako,3
ngwakwaneng,3
ngwana,1
ngwanabo,1
ngwanaka,1
ngwanake,1
ngwanana,1
ngwaneno,1
ngwanenyana,1
ngwaneso,1
ngwedi,3
ngwetsi,9
ngwetsi,1
nkgokolo,9
nkgwete,9
nko,9
nku,9
nkwe,9
nnete,9
nngele,9
Nofemere,9
noga,9
noka,9
noko,9
nomoro,9
nong,9
nonwane,9
nonyana,9
nose,9
nta,9
ntahle,9
ntaka,9
ntepa,9
ntho,9
ntlha,9
ntlo,9
ntlokgethwa,9
ntlwana,9
ntshi,9
ntwa,9
nyakisiso,9
nyalo,9
nyanyeng,9
nyenyefatso,9
nyepo,9
nywaga,4
nywako,4
nywakong,4
ofisi,9
Oktobere,9
oli,9
pabalelo,9
padi,9
palamente,9
palo,9
palomoka,9
pampiri,9
panka,9
papa,1a
papadi,9
papagwe,1a
papatso,9
papetso,9
pasa,9
Paseka,9
patla,9
peakanyo,9
peelano,9
peeletso,9
pefelo,9
pego,9
peipi,9
pekwa,9
pela,9
pela,9
pelaelo,9
pelapela,9
pelego,9
pelo,9
